User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
georgezab,JuddLegum,0.4404,0.0,0.838,0.162,RT @JuddLegum: UPDATE: GOP members supporting investigation of Russian interference in electionSen GrahamSen McCainSen LankfordSen Cor
Yaznaa,bryanbehar,0.0772,0.18,0.631,0.189,RT @bryanbehar: We are talking about the theft of an American election by a foreign enemy. And no branch of govt willing to ensure justice
JimW_JimW,breitbart,-0.296,0.128,0.872,0.0,Dem Sen McCaskill: Russian Involvement in Election a Form of Warfare - How breeds these fucking idiots https://t.co/TPf4AMxScT
AndyRichter,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
former_gop,amjoyshow,0.7291,0.0,0.746,0.254,RT @amjoyshow: .@MCFAUL tells #AMJoy it's looking very clear that #Russia has meddled with our election. RETWEET TO AGREE https://t.co/n3RH
former_gop,t,0.7291,0.0,0.746,0.254,RT @amjoyshow: .@MCFAUL tells #AMJoy it's looking very clear that #Russia has meddled with our election. RETWEET TO AGREE https://t.co/n3RH
facingdownfears,teenvogue,-0.1779,0.116,0.884,0.0,The BIG Way the Election Is Affecting People Who Have Anxiety #facingdownfears https://t.co/rJGAg1C9hE https://t.co/ok3zCQvTkJ
Pam24_CAbi,FaceTheNation,-0.0516,0.112,0.784,0.104,"RT @FaceTheNation: ""Russia tried to turn the election ... It means that Russia attacked the United States."" @TIME's Michael Duffy on CIA in"
TraceyRyniec,lazer_t,-0.4019,0.124,0.876,0.0,@lazer_t Investors in the railcar have been ignoring earnings for months. It wasn't just the Trump election. They're in denial.
PrettyBeaches,PattyMurray,0.3182,0.0,0.905,0.095,RT @PattyMurray: An investigation must begin as soon as possible on any evidence Russia actively worked to hijack our election &amp; elect Dona
pepperkatw,sallykohn,0.8495,0.0,0.646,0.354,"RT @sallykohn: If Russia had helped CLINTON win, can you imagine the GOP just quietly accepting it?!?!?!?https://t.co/57akQAyTrS"
pepperkatw,cnn,0.8495,0.0,0.646,0.354,"RT @sallykohn: If Russia had helped CLINTON win, can you imagine the GOP just quietly accepting it?!?!?!?https://t.co/57akQAyTrS"
george_gone,nathan2s1,-0.5473,0.227,0.773,0.0,RT @nathan2s1: MORE THAN HALF OF DETROIT'S VOTE-COUNTING MACHINES BROKE ON ELECTION DAYhttps://t.co/n8zQ33lQ4a
FLOURNOYFarrell,VampKiraLynn,0.3744,0.116,0.696,0.188,"@VampKiraLynn @retrosher @funder knowing again that the RUSSIAN government had rigged the election so he could win,"
Janie_St_K,_Makada_,-0.8074,0.307,0.693,0.0,RT @_Makada_: The same fake news media who said it was impossible to rig the election are now claiming Russia rigged the election with no p
itsjenlawrence,Steven_Strauss,-0.128,0.067,0.933,0.0,RT @Steven_Strauss: Trump: Obama is a Kenyan MuslimFox: America needs to hear this CIA: Putin tried to rig election for Trump Fox: we c
DebraMMason1,mtracey,-0.128,0.073,0.927,0.0,"RT @mtracey: Former CIA spooks running to CNN to demand ""a new election"" ... nothing to see here, folks https://t.co/JvUMybjpq8"
DebraMMason1,cnn,-0.128,0.073,0.927,0.0,"RT @mtracey: Former CIA spooks running to CNN to demand ""a new election"" ... nothing to see here, folks https://t.co/JvUMybjpq8"
SoCalBIGmike,KellyannePolls,-0.3182,0.099,0.901,0.0,"RT @KellyannePolls: Now match the 1.2 billion dollars with the ""winning"" campaign messages and the post-election spin as to why they lost."
mtighe15,nytopinion,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/0Zof9Cl4bT https://
mtighe15,nytimes,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/0Zof9Cl4bT https://
Ruthperricone,jamesplake721,-0.7555,0.244,0.756,0.0,RT @jamesplake721: CIA SAYS THE RUSSIANS GAVE THE ACTUAL VOTES TO @REALDONALDTRUMP #FAKENEWS AND ST UP LIES TO UNDERMINE THE ELECTION. DISG
DesignerDeb3,RealAlexJones,-0.7865,0.348,0.652,0.0,RT @RealAlexJones: #CIA Election Report Is FAKE NEWS To Attack Trump &amp; Russia - https://t.co/eXe3mPaIEG #infowars
DesignerDeb3,youtube,-0.7865,0.348,0.652,0.0,RT @RealAlexJones: #CIA Election Report Is FAKE NEWS To Attack Trump &amp; Russia - https://t.co/eXe3mPaIEG #infowars
1lisbongirl,TheDailyEdge,-0.6597,0.293,0.579,0.128,"RT @TheDailyEdge: Trump tweets fake news from Infowars about election fraud, then puts Reince on TV to call CIA's best analysis an ""insane"
BerkieBrenda,JasonLeopold,0.296,0.0,0.885,0.115,"RT @JasonLeopold: Key GOP senators join call for bipartisan Russia election probe, even as their leaders remain mumhttps://t.co/e1kISeZpap"
alexanderchee,Steven_Strauss,-0.128,0.067,0.933,0.0,RT @Steven_Strauss: Trump: Obama is a Kenyan MuslimFox: America needs to hear this CIA: Putin tried to rig election for Trump Fox: we c
DonnaMBaker3,CoryBooker,0.4588,0.0,0.81,0.19,RT @CoryBooker: I join urgent call for Congress to form bipartisan select committee to investigate Russian interference in election: https:
travel611,nytopinion,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/FhGc6yE0ZI https://
travel611,nytimes,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/FhGc6yE0ZI https://
RobMalara,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
magicalplatipus,activist360,-0.5719,0.199,0.732,0.07,RT @activist360: Trump trashes CIA: Tries to convince his dirt dumb bigot base that Russia did not hack election to get him elected https:/
magicalplatipus,,-0.5719,0.199,0.732,0.07,RT @activist360: Trump trashes CIA: Tries to convince his dirt dumb bigot base that Russia did not hack election to get him elected https:/
cosmokramerss,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
Just4Americans,Miami4Trump,0.6833,0.14,0.594,0.266,"RT @Miami4Trump: Sorry Libs, Lindsey &amp; John Don't Qualify As Bilateral Support For Your BOGUS, Putin Hacked The Election Fairytale! LMAO "
redmcgraw1,tgreene319,0.0,0.0,1.0,0.0,RT @tgreene319: Let's review. CIA says Russian hackers interfered w election. Russia says they didn't. Trump doesn't believe CIA &amp; instead
Anyshka,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
NoveleraSalvaje,toddstarnes,0.8428,0.084,0.543,0.373,"RT @toddstarnes: Crowd:  Lock her up! Trump: That plays great before the election, now we dont care, right? Spoken like a true politic"
MarkingAround,DannyZuker,0.7184,0.0,0.76,0.24,"RT @DannyZuker: PATRIOT TEST:  If you're cool with Russia meddling with our election because your candidate won, you're not a patriot. Also"
trishforsythvos,cnn,0.5461,0.0,0.694,0.306,"I AGREE, bur how can we guard against cyber-hacking?! https://t.co/Nqo8v6YnSH"
bonniemac52,BryanDawsonUSA,-0.3612,0.135,0.865,0.0,RT @BryanDawsonUSA: GOP Congress:Hearings on #Benghazi witch hunt: 33Hearings on real Russian interference in US election: 0#russianha
inusanewscom,inusanews,0.5574,0.0,0.795,0.205,(Cbslocal) #Rep. #Moulton Tries To Foster Positive Response To Trump Election : It was.. https://t.co/rLXVXAXmBc https://t.co/71bxQcRUl4
BethAshworth5,JuddLegum,0.4404,0.0,0.838,0.162,RT @JuddLegum: UPDATE: GOP members supporting investigation of Russian interference in electionSen GrahamSen McCainSen LankfordSen Cor
rogiloc,GoddessKerriLyn,0.0,0.0,1.0,0.0,RT @GoddessKerriLyn: Rep. John Lewis submitted bill to Congress authorizing 2nd National ElectionPls call  your House reps 2 support!h
marcylauren,markoff,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
marcylauren,t,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
goodtimenations,goodtimenation,-0.3182,0.15,0.85,0.0,Rajinikanths Said #Jayalalithaa Lost 1996 Tamil Nadu election because of me: South Indian https://t.co/xZIMOqJuBS
Kat4Obama,matthewamiller,-0.5106,0.202,0.798,0.0,RT @matthewamiller: Hard to miss the implication that Trump is going to put people in the IC to quash findings he disagrees with. https://t
Kat4Obama,,-0.5106,0.202,0.798,0.0,RT @matthewamiller: Hard to miss the implication that Trump is going to put people in the IC to quash findings he disagrees with. https://t
Spartans4GOP,SenatorLankford,0.0,0.0,1.0,0.0,RT @SenatorLankford: TUNE IN: I'll be on Fox News tonight around 6:15pm ET to discuss Russian interference in the election. #russianhacking
AvieAvie47,claudiawrites,0.2187,0.109,0.743,0.147,RT @claudiawrites: Don't betray those who gave their lives fighting for their country. Investigate Russian ties to election. #CountryOverPa
marialenaj,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
deannawds,occupydemocrats,-0.1779,0.211,0.621,0.168,"POLITIFACT: Trump Is Lying, Russia DID Swing Election In His Favor - https://t.co/NskQ8X8Vac"
CriswellsOk,slone,0.6714,0.0,0.8,0.2,RT @slone: GOOD CHOICE @realDonaldTrump!!! Rex Tillerson of ExxonMobil Expected to Be Named Trump's Secretary of State: Sources https://t.c
CriswellsOk,,0.6714,0.0,0.8,0.2,RT @slone: GOOD CHOICE @realDonaldTrump!!! Rex Tillerson of ExxonMobil Expected to Be Named Trump's Secretary of State: Sources https://t.c
blaha_b,abuhena0044,-0.1531,0.144,0.693,0.163,RT @abuhena0044: @HamiltonElector _Trump hijacked the election with Russian intervention committing treason to serve multiple interests at
CaroleBelew,mtracey,-0.25,0.095,0.905,0.0,"RT @mtracey: Dems' post-election lunacy closely resembles GOP birtherism, except in this case the paranoia is far more mainstream https://t"
CaroleBelew,,-0.25,0.095,0.905,0.0,"RT @mtracey: Dems' post-election lunacy closely resembles GOP birtherism, except in this case the paranoia is far more mainstream https://t"
Heisse13,20committee,0.2023,0.0,0.924,0.076,RT @20committee: Trump's refusal to admit that Russia was behind election games is forcing his cabinet nominees to lie publicly in ways the
paul_carilli,washingtonpost,-0.4588,0.235,0.765,0.0,"RT @washingtonpost: As Democrats demand probe over CIA election claim, GOP senators express doubt https://t.co/bWtLadv2Jm"
paul_carilli,washingtonpost,-0.4588,0.235,0.765,0.0,"RT @washingtonpost: As Democrats demand probe over CIA election claim, GOP senators express doubt https://t.co/bWtLadv2Jm"
Yombe,2crazy4books2,0.0,0.0,1.0,0.0,RT @2crazy4books2: @Serpentine202 The CIA has proof. GOP conspired to suppress. https://t.co/UriwbWI930
Yombe,petitions,0.0,0.0,1.0,0.0,RT @2crazy4books2: @Serpentine202 The CIA has proof. GOP conspired to suppress. https://t.co/UriwbWI930
AliciaGs_BigMa,realDonaldTrump,0.6249,0.0,0.83,0.17,"RT @realDonaldTrump: I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is ove"
thecarlos3ff3ct,YouTube,0.296,0.104,0.714,0.182,"I liked a @YouTube video https://t.co/hRJsnlMQPV Morning Joe Host: Hillary Censored Us, Interfered In Election"
thecarlos3ff3ct,youtube,0.296,0.104,0.714,0.182,"I liked a @YouTube video https://t.co/hRJsnlMQPV Morning Joe Host: Hillary Censored Us, Interfered In Election"
Snap_Politics,wikileaks,0.0,0.0,1.0,0.0,RT @wikileaks: Former UK Ambassador Craig Murray on recent anonymous CIA claims about alleged US election related sources https://t.co/LcTD
Snap_Politics,t,0.0,0.0,1.0,0.0,RT @wikileaks: Former UK Ambassador Craig Murray on recent anonymous CIA claims about alleged US election related sources https://t.co/LcTD
DesignerDeb3,RealAlexJones,-0.561,0.232,0.768,0.0,RT @RealAlexJones: MAXIMUM EMERGENCY! Rogue CIA Plans To Assassinate Trump Before Election - https://t.co/B0RXajXeLV
DesignerDeb3,infowars,-0.561,0.232,0.768,0.0,RT @RealAlexJones: MAXIMUM EMERGENCY! Rogue CIA Plans To Assassinate Trump Before Election - https://t.co/B0RXajXeLV
Lyn_Samuels,twitter,0.0,0.0,1.0,0.0,"Halt the election, EC and inauguration until we have a complete investigation of Russia, voting irregularities. https://t.co/5uGz4vJeGT"
ZangrawNOrlando,peddoc63,0.0,0.0,1.0,0.0,RT @peddoc63: Here's a list of foreign governments that interfered with presidential election....oops I meant donated to Clinton Foundation
metamemette,metamemette,0.0,0.0,1.0,0.0,"RT @metamemette: @sethmoulton Let's see this in every Dem constituency in country, every month until the midterms. The election isn't over."
Ryan_Skalsky,NateSilver538,0.5584,0.0,0.82,0.18,RT @NateSilver538: I'll put it like this: Clinton would almost certainly be President-elect if the election had been held on Oct. 27 (day b
taratemima,DanSlott,0.6124,0.0,0.783,0.217,RT @DanSlott: Imagine a thriller where at the climaxthe hero broadcasts a tape to the worldPROVING Russia fixed the U.S. election&amp; every
KarlaTKO,Steven_Strauss,-0.128,0.067,0.933,0.0,RT @Steven_Strauss: Trump: Obama is a Kenyan MuslimFox: America needs to hear this CIA: Putin tried to rig election for Trump Fox: we c
FlyingYogini,CoryBooker,0.4588,0.0,0.81,0.19,RT @CoryBooker: I join urgent call for Congress to form bipartisan select committee to investigate Russian interference in election: https:
voilarie85210,voilarie85210,-0.25,0.136,0.777,0.087,RT @voilarie85210: Michigan officials admit majority of Detroit vote counting machines broke on Election Day https://t.co/Bashv9JORn via @P
voilarie85210,palmerreport,-0.25,0.136,0.777,0.087,RT @voilarie85210: Michigan officials admit majority of Detroit vote counting machines broke on Election Day https://t.co/Bashv9JORn via @P
TrumpismBook,realDonaldTrump,0.6249,0.0,0.83,0.17,"RT @realDonaldTrump: I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is ove"
gaylonparsons,Shoq,0.4374,0.0,0.855,0.145,"RT @Shoq: THIS PETITION NEEDS 50 MILLION SIGNATURES, stat! Please pass it to everyone you've known since Kindergarten!https://t.co/XASXr"
gaylonparsons,t,0.4374,0.0,0.855,0.145,"RT @Shoq: THIS PETITION NEEDS 50 MILLION SIGNATURES, stat! Please pass it to everyone you've known since Kindergarten!https://t.co/XASXr"
JoshuaCaseyGre2,realDonaldTrump,0.6249,0.0,0.83,0.17,"RT @realDonaldTrump: I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is ove"
simplyhoran,michaelianblack,0.0,0.0,1.0,0.0,RT @michaelianblack: EITHER World's foremost intellgence agency is correct that Russia interfered in US election. ORDonald Trump is t
edgeoforever,ericgarland,-0.4404,0.116,0.884,0.0,"RT @ericgarland: But from about 2009 to the 2016 election, a madness is being brewed and slowly poured down the throats of increasingly hys"
Tracy_Mack,WalshFreedom,0.6662,0.085,0.672,0.243,RT @WalshFreedom: So wait...the CIA says Russia messed with our election to help Trump win and Trump attacks...the CIA?Not Russia? He goe
TheGOPJesus,feministabulous,0.0,0.0,1.0,0.0,RT @feministabulous: i can't believe russia would hack the election after trump specifically asked them to https://t.co/V1dTFKOZOa
TheGOPJesus,twitter,0.0,0.0,1.0,0.0,RT @feministabulous: i can't believe russia would hack the election after trump specifically asked them to https://t.co/V1dTFKOZOa
CEDADebate,cedadebate,0.7345,0.0,0.733,0.267,"The election results are in, thank you to everyone who ran and congrats to everyone who was elected!... https://t.co/nh5AFXLiZu"
e_revolutionist,AlyssaColeLit,-0.4767,0.129,0.871,0.0,"RT @AlyssaColeLit: ""state officials are now admitting that most of the voting machines in Detroit were broken on Election Day"" Hmm. https:/"
