User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
lindsayrda53,huffingtonpost,0.2023,0.0,0.833,0.167,RT @MelindaThinker: Russian interference with the election could give courts legal authority to install Hillary https://t.co/By58AeeOe3
ErnstKoby,OttomanZealot,0.0,0.0,1.0,0.0,RT @OttomanZealot: I don't believe Russia was behind the email hacks but you all do realize that those emails were HER emails regardless. H
JoanSebastian__,Sterlingartz,0.4215,0.0,0.865,0.135,RT @Sterlingartz: hillary clinton's lead in the popular vote swells to nearly 2.7 million and 48% ... https://t.co/ro7TGgtxEW https://t.co/
JoanSebastian__,motherjones,0.4215,0.0,0.865,0.135,RT @Sterlingartz: hillary clinton's lead in the popular vote swells to nearly 2.7 million and 48% ... https://t.co/ro7TGgtxEW https://t.co/
Rosamelchoto69,Sterlingartz,0.4215,0.0,0.865,0.135,RT @Sterlingartz: hillary clinton's lead in the popular vote swells to nearly 2.7 million and 48% ... https://t.co/ro7TGgtxEW https://t.co/
Rosamelchoto69,motherjones,0.4215,0.0,0.865,0.135,RT @Sterlingartz: hillary clinton's lead in the popular vote swells to nearly 2.7 million and 48% ... https://t.co/ro7TGgtxEW https://t.co/
Pepitopatea777,Sterlingartz,0.4215,0.0,0.865,0.135,RT @Sterlingartz: hillary clinton's lead in the popular vote swells to nearly 2.7 million and 48% ... https://t.co/ro7TGgtxEW https://t.co/
Pepitopatea777,motherjones,0.4215,0.0,0.865,0.135,RT @Sterlingartz: hillary clinton's lead in the popular vote swells to nearly 2.7 million and 48% ... https://t.co/ro7TGgtxEW https://t.co/
laprofe63,MMFlint,-0.6966,0.2,0.8,0.0,RT @MMFlint: Have you heard a ONE Dem leader scream about this? Imagine if Cuba hacked in to throw the election to Hillary? What would Repu
Phaedrus08,kurteichenwald,0.0,0.0,1.0,0.0,RT @kurteichenwald: Think bout this: Allied intel servives investigating prez-elect 2 learn if he's Putin stooge in place 2 shatter NATO ht
DuckGuyy42,NozNewz_com,-0.5319,0.186,0.814,0.0,RT @NozNewz_com: This Video Details How Hillary Blew $1.2 BILLION to LOSE the White House https://t.co/OSGmSmxWoO
DuckGuyy42,linkis,-0.5319,0.186,0.814,0.0,RT @NozNewz_com: This Video Details How Hillary Blew $1.2 BILLION to LOSE the White House https://t.co/OSGmSmxWoO
dj4k4000,slone,-0.4466,0.118,0.882,0.0,RT @slone: We KNOW that McCain and Graham voted for Hillary b/c they're both GLOBALISTS. There is NO difference btwn a D globalist &amp; an R g
2figures2,RogerJStoneJr,-0.6486,0.29,0.71,0.0,RT @RogerJStoneJr: Florida #NeverTrump loser Ray Valdes = Crooked Hillary Clinton. He must be stopped. https://t.co/8Bnu81beCn
2figures2,twitter,-0.6486,0.29,0.71,0.0,RT @RogerJStoneJr: Florida #NeverTrump loser Ray Valdes = Crooked Hillary Clinton. He must be stopped. https://t.co/8Bnu81beCn
Vote_American,KellyannePolls,0.4389,0.116,0.657,0.228,"@KellyannePolls @DavidWeingust Hillary &amp; Her Entourage are Clearly Out Classed, Outdated &amp; Rude! Maybe U can find them a Safe Place, Jail?"
DTWhitehouseDT,CLIFFBELL888,-0.6486,0.238,0.676,0.085,@CLIFFBELL888 congress defunding security is to blame. likely the same story for the hundreds of dead embassy workers before hillary was SoS
jdraina,JackBPR,-0.6486,0.325,0.675,0.0,@JackBPR @SNL continues to campaign for Hillary. Mocks Trump. Change the channel. Morons.
TheMrsDarcy,syqau,-0.6351,0.224,0.776,0.0,"RT @syqau: During recount, in 100 precincts in Milwaukee, WI,  Hillary Clinton lost 17,000 votes!! (Trump lost only 1,700) https://t.co/VS"
TheMrsDarcy,t,-0.6351,0.224,0.776,0.0,"RT @syqau: During recount, in 100 precincts in Milwaukee, WI,  Hillary Clinton lost 17,000 votes!! (Trump lost only 1,700) https://t.co/VS"
twodog711,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""We have a new PresElect. His name is Donald J. Trump. So move over, Barack Move over Hillary"" AMEN @JudgeJeaninehttps:/"
cckeefe,Mediaite,0.0,0.0,1.0,0.0,RT @Mediaite: Former U.S. Ambassador to Russia: Vladimir Putin Wanted 'Revenge' on Hillary Clinton https://t.co/e4Kfd6FfcB (VIDEO) https://
cckeefe,mediaite,0.0,0.0,1.0,0.0,RT @Mediaite: Former U.S. Ambassador to Russia: Vladimir Putin Wanted 'Revenge' on Hillary Clinton https://t.co/e4Kfd6FfcB (VIDEO) https://
mama2fluffs,randyprine,-0.7905,0.333,0.558,0.11,RT @randyprine: Comey opposed outing Russians close to the election but destroying Hillary was fair game. SMH  https://t.co/qMuLvK4WEm
mama2fluffs,cnbc,-0.7905,0.333,0.558,0.11,RT @randyprine: Comey opposed outing Russians close to the election but destroying Hillary was fair game. SMH  https://t.co/qMuLvK4WEm
jesskivlehen,TheBaxterBean,-0.3182,0.113,0.887,0.0,"RT @TheBaxterBean: REMINDER: Hillary Clinton lost Michigan by only 10,704 votes. Detroit has 513,000 registered voters &amp; turnout declined ("
psmccusker,nia4_trump,0.0,0.0,1.0,0.0,"RT @nia4_trump: #PodestaEmails more proof of Hillary's Russian Connections. ""Grassley Letter"" to Loretta Lynch. #CorruptMedia let this stor"
RickySi16087724,WEdwarda,-0.9466,0.49,0.51,0.0,"RT @WEdwarda: RUSH Limbaugh DESTROYS Hillary With Montage Of LIES In VIRAL VIDEO After She Blamed ""Fake News"" For Her Loss https://t.co/0rm"
RickySi16087724,t,-0.9466,0.49,0.51,0.0,"RT @WEdwarda: RUSH Limbaugh DESTROYS Hillary With Montage Of LIES In VIRAL VIDEO After She Blamed ""Fake News"" For Her Loss https://t.co/0rm"
_edwardmondini_,ntvnyr173,0.0,0.0,1.0,0.0,@ntvnyr173   Hillary would be a female version of Carter.......on steroids.
NLTCNY,Portosj81J,0.2263,0.0,0.924,0.076,RT @Portosj81J: If the CIA knew that Russia was behind hacking then why did Obama allow Hillary to use a private server with official secre
lorilpeabody,HispanicsTrump,0.0,0.0,1.0,0.0,RT @HispanicsTrump: If Hillary really wants to know who cost her the election all she needs to do is look in the mirror... #FakeNews #Russi
Evilmititis,Krisp_y,-0.0059,0.192,0.583,0.225,"RT @Krisp_y: Hillary supporters, as highly hypocritical as you are, please repeat after me: ""Russia didn't rig it, she just lost"" https://t"
Evilmititis,,-0.0059,0.192,0.583,0.225,"RT @Krisp_y: Hillary supporters, as highly hypocritical as you are, please repeat after me: ""Russia didn't rig it, she just lost"" https://t"
fransis48,StopStopHillary,0.4019,0.0,0.863,0.137,"RT @StopStopHillary: #Pizzagate's looking real enough to hire a special prosecutor to look into #Weiner, #Podesta, &amp; #Hillary. #SecretCIA h"
WolfNW,matthewamiller,0.0,0.0,1.0,0.0,RT @matthewamiller: It will be news to Hillary Clinton that the FBI will not draw inferences about things it can't prove in court. https://
WolfNW,,0.0,0.0,1.0,0.0,RT @matthewamiller: It will be news to Hillary Clinton that the FBI will not draw inferences about things it can't prove in court. https://
deborahjlundy,DrMartyFox,-0.2732,0.123,0.877,0.0,RT @DrMartyFox: IF #RussianHackers Helped #Trump They Did By Exposing What The #DishonestMedia Was ConcealingCorrupt #Hillaryhttps:
adjunctprofessr,FoxNews,-0.6901,0.222,0.778,0.0,"RT @FoxNews: .@GovMikeHuckabee: ""It wasn't the Russians that beat them. It was a lack of ideas. It was Hillary being a very poor candidate."
Compact987,ThePatriot143,-0.5319,0.177,0.823,0.0,RT @ThePatriot143: This Video Details How Hillary Blew $1.2 BILLION to LOSE the White House  TruthFeed https://t.co/snLNt7H5W3
Compact987,truthfeed,-0.5319,0.177,0.823,0.0,RT @ThePatriot143: This Video Details How Hillary Blew $1.2 BILLION to LOSE the White House  TruthFeed https://t.co/snLNt7H5W3
g_rubylee2009,MtnMD,0.0,0.0,1.0,0.0,RT @MtnMD: RT @asJBdorightthng: '94 SCOTUS:Mark v Stinson reversed state Sen election:2 officials knew R fraud-gv 2Dem opponent https://t.c
g_rubylee2009,,0.0,0.0,1.0,0.0,RT @MtnMD: RT @asJBdorightthng: '94 SCOTUS:Mark v Stinson reversed state Sen election:2 officials knew R fraud-gv 2Dem opponent https://t.c
InEgo_,twitter,-0.0094,0.229,0.544,0.227,Sure. Obama torpedoed Hillary so that Trump won so that he can blame the Russians and declare war. https://t.co/eoMC1g9Dwm
Eyes_of_justice,USDefenseWatch,-0.4588,0.267,0.733,0.0,"RT @USDefenseWatch: Hillarys High Drag, Low Speed Campaign Cost a Whopping $1.2Billion https://t.co/Eo8Zi1PqoY https://t.co/J6wjcGfchx"
Eyes_of_justice,usdefensewatch,-0.4588,0.267,0.733,0.0,"RT @USDefenseWatch: Hillarys High Drag, Low Speed Campaign Cost a Whopping $1.2Billion https://t.co/Eo8Zi1PqoY https://t.co/J6wjcGfchx"
l_RW_Offen5iveT,twitter,-0.6124,0.273,0.727,0.0,"Egotistical Hillary demanded customized BB when SoS. NSA said no, so she &amp; staff entered SCIFs w insecured devices https://t.co/ICRgIqiLQG"
claramanoucheka,nypost,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
claramanoucheka,t,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
Balthier28,_CillaW,0.2732,0.0,0.92,0.08,RT @_CillaW: Agreed. It's all deep rooted sexism. Imagine if Hillary was elected &amp; doing half of the things Trump is right now. People woul
gregjamesbarton,dandrezner,0.6705,0.0,0.776,0.224,"RT @dandrezner: Thank goodness Hillary Clinton, who would have been in the pocket of the donor class, won't be president. https://t.co/8Xx3"
gregjamesbarton,t,0.6705,0.0,0.776,0.224,"RT @dandrezner: Thank goodness Hillary Clinton, who would have been in the pocket of the donor class, won't be president. https://t.co/8Xx3"
US_Threepers,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
Riley4Reason,jus1_kimberely,-0.6124,0.263,0.737,0.0,@jus1_kimberely @MikeMil84124709 @JudicialWatch @irs None of your accusations against Hillary make Crooked Trump's problems go away.
DA4Liberty,Lrihendry,-0.5848,0.147,0.853,0.0,"RT @Lrihendry: If Russia is the enemy, why didn't anyone look into why Hillary sold 20% of our uranium to them! #FakeNewsChallenge @realDon"
149049c1e543418,RepStevenSmith,0.0772,0.0,0.939,0.061,RT @RepStevenSmith: Want to hear about what Hillary did in Libya from a real journalist? @wikileaks Julian Assange explains it in 2 minutes
test5f1798,nydailynews,0.0,0.0,1.0,0.0,https://t.co/yv4h9sR6iN : a03ca8f5-dbc6-4f1b-afb9-64124588998b
kaseymend,Change,0.0,0.0,1.0,0.0,Electoral College: Make Hillary Clinton President on December 19 - Sign the Petition! https://t.co/n3G83XEpMd via @Change
kaseymend,change,0.0,0.0,1.0,0.0,Electoral College: Make Hillary Clinton President on December 19 - Sign the Petition! https://t.co/n3G83XEpMd via @Change
CeeStarrr,DisavowTrump16,0.0,0.0,1.0,0.0,RT @DisavowTrump16: U.S. Concludes that Russia was involved in our election! RETWEET to to tell the Electoral College to vote for Hillary!
digitalorality,socalmike_SD,0.0,0.0,1.0,0.0,RT @socalmike_SD: Wikileaks: Hillary Clinton Bragged About Being Invited to Putin's 'Inner Sanctum' https://t.co/UyYrkL9WlO via @BreitbartN
digitalorality,breitbart,0.0,0.0,1.0,0.0,RT @socalmike_SD: Wikileaks: Hillary Clinton Bragged About Being Invited to Putin's 'Inner Sanctum' https://t.co/UyYrkL9WlO via @BreitbartN
DaleF3,eztempo,-0.6249,0.212,0.788,0.0,@eztempo @CNN I blame Hillary and her DWS campaign manager installed at the DNC. They planned this coronation since her 2008 lose.
Tokaise,johncitysq,-0.2023,0.162,0.714,0.124,"RT @johncitysq: Do you, @elliottkrista, remember Dems said anyone concerned over election integrity was a ""Threat to Democracy""?https://t."
Tokaise,,-0.2023,0.162,0.714,0.124,"RT @johncitysq: Do you, @elliottkrista, remember Dems said anyone concerned over election integrity was a ""Threat to Democracy""?https://t."
dms1013,nia4_trump,0.0,0.0,1.0,0.0,RT @nia4_trump: Watch Hillary LIE during her SoS confirmation hearing. #ClintonCash #UraniumOne The RUSSIANS #ClintonFoundationhttps://t
Hillarizer,hillaryclinton,-0.0352,0.182,0.645,0.174,"#HillaryWhines About Fake News, So Rush Runs Special 90-Second #MontageJust for Her https://t.co/3o37eH4nXi"
VelvaDStevenson,Tis4Ta,-0.1779,0.182,0.657,0.161,"RT @Tis4Ta: Still no lead in Seth Rich death, he work for the government. They should be looking with a fine tooth comb, But for Hillary ev"
SinCityCarol,veggie64_leslie,-0.4767,0.256,0.744,0.0,@veggie64_leslie @HuffPostPol oh for fucks sake. #1 is Hillary herself
Katja_Thieme,kashanacauley,-0.4767,0.205,0.795,0.0,RT @kashanacauley: It's a shame Hillary didn't connect with white Russian working class voters.
SGT_B_Dub,sean_spoonts,0.0,0.0,1.0,0.0,RT @sean_spoonts: This is why Hillary shouldn't have had that private server. All this goes back to that. https://t.co/HniijJKggx
SGT_B_Dub,twitter,0.0,0.0,1.0,0.0,RT @sean_spoonts: This is why Hillary shouldn't have had that private server. All this goes back to that. https://t.co/HniijJKggx
mserna95,Change,0.0,0.0,1.0,0.0,Electoral College: Make Hillary Clinton President on December 19 - Sign the Petition! https://t.co/Sw9nNqT02t via @Change
mserna95,change,0.0,0.0,1.0,0.0,Electoral College: Make Hillary Clinton President on December 19 - Sign the Petition! https://t.co/Sw9nNqT02t via @Change
rosendo_joe,MaxBlumenthal,0.0,0.0,1.0,0.0,RT @MaxBlumenthal: .@AliAbunimah @JoyAnnReid What we've learned here is that Putin took out Hillary but Hillary did not take out Qaddafi. h
Aszneth,Craigipedia,-0.6369,0.208,0.792,0.0,"RT @Craigipedia: Remember all the geniuses who voted against Hillary because they hated ""the Clinton Dynasty""? https://t.co/rwJ4K9dlmO"
Aszneth,twitter,-0.6369,0.208,0.792,0.0,"RT @Craigipedia: Remember all the geniuses who voted against Hillary because they hated ""the Clinton Dynasty""? https://t.co/rwJ4K9dlmO"
notrelluf,vivelafra,-0.5251,0.195,0.805,0.0,"@vivelafra @chucktodd He's a MSM lickspittle, but if you think he's a Hillary shill you're fucking nuts."
LivingOn18,FoxNews,0.0,0.0,1.0,0.0,"RT @FoxNews: .@AllenWest: ""It was President Obama, along with Hillary Clinton, that came up with the 'Russian reset button.'"" @JudgeJeanine"
fk_eduardo,thomaswikjr,0.4019,0.0,0.847,0.153,"@thomaswikjr @Graham1Sam @GodandtheBear Yes. There were two choices, the apocalypse or Hillary. You chose the apocalypse."
MMaria03146111,DCClothesline,-0.7351,0.323,0.677,0.0,RT @DCClothesline: Hillary Clinton  The Queen of Fake News  Lectures Americans About Fake News https://t.co/AlPAn3K3Xc
MMaria03146111,dcclothesline,-0.7351,0.323,0.677,0.0,RT @DCClothesline: Hillary Clinton  The Queen of Fake News  Lectures Americans About Fake News https://t.co/AlPAn3K3Xc
txconservgirl,nia4_trump,0.0,0.0,1.0,0.0,RT @nia4_trump: Watch Hillary LIE during her SoS confirmation hearing. #ClintonCash #UraniumOne The RUSSIANS #ClintonFoundationhttps://t
THEscottywilly,RogerJStoneJr,-0.6486,0.29,0.71,0.0,RT @RogerJStoneJr: Florida #NeverTrump loser Ray Valdes = Crooked Hillary Clinton. He must be stopped. https://t.co/8Bnu81beCn
THEscottywilly,twitter,-0.6486,0.29,0.71,0.0,RT @RogerJStoneJr: Florida #NeverTrump loser Ray Valdes = Crooked Hillary Clinton. He must be stopped. https://t.co/8Bnu81beCn
election16news,dcexaminer,0.0,0.0,1.0,0.0,@dcexaminer Hillary is in denial. She fell short. #hubris https://t.co/ZJYYNU2fec
election16news,twitter,0.0,0.0,1.0,0.0,@dcexaminer Hillary is in denial. She fell short. #hubris https://t.co/ZJYYNU2fec
Yamil_Sued,regisgiles,-0.2808,0.196,0.666,0.138,QUEEN OF FAKE NEWS: 8 Times Hillary Fabricated Stories to Help Her Image https://t.co/Dx3bWD3n98 via @regisgiles
Yamil_Sued,girlsjustwannahaveguns,-0.2808,0.196,0.666,0.138,QUEEN OF FAKE NEWS: 8 Times Hillary Fabricated Stories to Help Her Image https://t.co/Dx3bWD3n98 via @regisgiles
1carpediem2016,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
allofusfortrump,SenSanders,0.0,0.0,1.0,0.0,@SenSanders  you sold yourself.  You don't count anymore  go back to your Hillary house
MissEMT37,WayneDupreeShow,-0.2023,0.217,0.664,0.119,"RT @WayneDupreeShow: There's no PROOF Russia hacked anything, let's be serious. The same media who said Hillary was winning in the polls is"
s_chelf,idawhannadoyou,-0.1027,0.185,0.69,0.125,RT @idawhannadoyou: (2) hacked #Hillary's mouth forcing her call half of #Trump's supporters deplorable which obviously affected the outcom
thomasfrank1101,reasonedvoices,-0.2732,0.333,0.427,0.239,@reasonedvoices Hillary was asking for war lol
saminhim,asamjulian,-0.3612,0.152,0.848,0.0,RT @asamjulian: Priebus: The Russians Didn't Force Hillary Clinton To Ignore Wisconsin and Michigan  https://t.co/IFOVeb3LXd
saminhim,realclearpolitics,-0.3612,0.152,0.848,0.0,RT @asamjulian: Priebus: The Russians Didn't Force Hillary Clinton To Ignore Wisconsin and Michigan  https://t.co/IFOVeb3LXd
SscottSsmith84,StefanMolyneux,-0.4588,0.125,0.875,0.0,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.
1baldeagle77,YouTube,0.2732,0.132,0.683,0.185,"Mark Cuban EAT YOUR WORDS, ""Hillary will win the election"", Trump Will Lose https://t.co/rXgMZpCs58 via @YouTube"
1baldeagle77,youtube,0.2732,0.132,0.683,0.185,"Mark Cuban EAT YOUR WORDS, ""Hillary will win the election"", Trump Will Lose https://t.co/rXgMZpCs58 via @YouTube"
thomas_quinlan,catoletters,0.4019,0.0,0.876,0.124,"RT @catoletters: More proof Russians helped Trump.  Russians paid actors to openly support Hillary, knowing that heavily increasd votes for"
scott_stalker2,TerriGreenUSA,-0.0423,0.095,0.818,0.088,"RT @TerriGreenUSA: We've already said no to #fakenews. DSW didn't deny anything wiki said, and there's still the investigation into Hillary"
DirtPacino,kashanacauley,-0.4767,0.205,0.795,0.0,RT @kashanacauley: It's a shame Hillary didn't connect with white Russian working class voters.
Volunteerguys,France4Hillary,0.4753,0.0,0.86,0.14,RT @France4Hillary: BREAKING: #Hillary's popular vote lead over Trump is now close to 3 million votes! #HillaryWon - SHE'S THE PEOPLE'S CHO
