User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
Baskin_97,twitter,0.4404,0.0,0.879,0.121,RT @6PAPl: if kodak black believes hillary can do a good job with our country then we gotta go vote for hillary https://t.co/RWmwK8wHUR
Meghang622,J4CKMULL,0.0,0.0,1.0,0.0,RT @J4CKMULL: Hillary Clinton really did the #MannequinChallenge on #ElectionDay https://t.co/DxtJuf0zG0
Meghang622,twitter,0.0,0.0,1.0,0.0,RT @J4CKMULL: Hillary Clinton really did the #MannequinChallenge on #ElectionDay https://t.co/DxtJuf0zG0
P1ssed_K1d,AlghamdiLife,0.7269,0.0,0.681,0.319,"@AlghamdiLife You're right, thanks to Hillary funding them all. Coming to an end my friend."
xoC_Lianne,TomiLahren,0.4717,0.0,0.861,0.139,RT @TomiLahren: If you're not voting for Trump don't you dare bitch when we get Hillary. Real talk. #MAGA #ElectionDay
xGoldiLOCKx,BuzzFeed,0.0,0.0,1.0,0.0,RT @BuzzFeed: Rihanna just wore a shirt of herself wearing a Hillary Clinton shirt https://t.co/TFr2UJjW7n https://t.co/plOF0TDy1M
xGoldiLOCKx,buzzfeed,0.0,0.0,1.0,0.0,RT @BuzzFeed: Rihanna just wore a shirt of herself wearing a Hillary Clinton shirt https://t.co/TFr2UJjW7n https://t.co/plOF0TDy1M
jazminxrod,HillaryClinton,0.0,0.0,1.0,0.0,"RT @HillaryClinton: Florida, its Election Day! Polls are open from 7am-7pm. Confirm your polling place now and go vote for Hillary! https:"
meghanhollowayy,chasemylovex,-0.3586,0.127,0.873,0.0,"RT @chasemylovex: no, Hillary is not the ""ideal candidate"" but we still gonna vote for her tho... and we'll deal with sis later, ya hear me"
Helena_Vasc,nick_steinmetz,0.0,0.0,1.0,0.0,RT @nick_steinmetz: Suddenly broward goes 100% for Hillary https://t.co/qQhzFNo7SL
Helena_Vasc,twitter,0.0,0.0,1.0,0.0,RT @nick_steinmetz: Suddenly broward goes 100% for Hillary https://t.co/qQhzFNo7SL
leamjavier_,JuiceTha56,0.168,0.0,0.927,0.073,RT @JuiceTha56: Will Hillary make pants suits mandatory? Will Trump build a wall on Mexicos border? Find out tomorrow on the season fin
idklife348,ridevocals,-0.4588,0.146,0.778,0.075,"RT @ridevocals: WHY ARE PEOPLE VOTING TRUMP BECAUSE ""HILLARY IS A CRIMINAL"" WHEN THE FBI ALREADY CLEARED HER AND TRUMP IS GOING TO COURT FO"
INFOS_EN,bustle,0.4019,0.0,0.838,0.162,"""Pantsuit Nation"" Stories About Voting For Hillary Clinton Offer A Home Stretch Election Boost - Bustle https://t.co/XFy9b3f4WW"
JacekJasinski,NTXShopping,0.5859,0.0,0.833,0.167,RT @NTXShopping: Hillary Clinton has enough electoral votes to win the White House in final Fix map https://t.co/HK9GdUvOn3 #ImWithHer #Str
JacekJasinski,linkis,0.5859,0.0,0.833,0.167,RT @NTXShopping: Hillary Clinton has enough electoral votes to win the White House in final Fix map https://t.co/HK9GdUvOn3 #ImWithHer #Str
Ebbi_Ling,whytruy,0.3612,0.0,0.828,0.172,RT @whytruy: *casts vote for Hillary* Hillary: Thank you for your vot-Me: https://t.co/EjvxMWZD2c
Ebbi_Ling,twitter,0.3612,0.0,0.828,0.172,RT @whytruy: *casts vote for Hillary* Hillary: Thank you for your vot-Me: https://t.co/EjvxMWZD2c
Eag1e0ne,MarkDice,-0.4738,0.118,0.882,0.0,RT @MarkDice: Do Hillary voters have to fill out their ballots in blood?  Vote for Trump and let's send that witch into retirement!! #Elect
Juan_Migg,ParksAndRecPics,0.0,0.0,1.0,0.0,RT @ParksAndRecPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/1kSRUaxGAw
Juan_Migg,twitter,0.0,0.0,1.0,0.0,RT @ParksAndRecPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/1kSRUaxGAw
andregreen0,CNN,0.6369,0.0,0.833,0.167,"RT @CNN: Married for 37 years. He's voting for Hillary. She's voting for Trump. But in the end, there's still love https://t.co/QurbNzL1BK"
andregreen0,cnn,0.6369,0.0,0.833,0.167,"RT @CNN: Married for 37 years. He's voting for Hillary. She's voting for Trump. But in the end, there's still love https://t.co/QurbNzL1BK"
NotcoolOToole,TheTrumpPuppet,0.0,0.0,1.0,0.0,"RT @TheTrumpPuppet: ""Hello Hillary. How are you doing?"" #Trump #TheTrumpPuppet #Election #ElectionDay https://t.co/iPeB6nFXbl"
NotcoolOToole,vine,0.0,0.0,1.0,0.0,"RT @TheTrumpPuppet: ""Hello Hillary. How are you doing?"" #Trump #TheTrumpPuppet #Election #ElectionDay https://t.co/iPeB6nFXbl"
veeemariee_,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
veeemariee_,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
shotgunfetus,brobert545,0.25,0.06,0.84,0.1,"RT @brobert545: #Gaga and #HillaryClinton is it me, or does Hillary look like a crazed rodent? It takes a lot to make Gaga pretty... https:"
scarredbushido,Grummz,0.8689,0.078,0.523,0.399,@Grummz if hillary wins im avoiding watch TV because they keep going on about her being first female lol like i care.
Refinery29,refinery29,0.4588,0.0,0.75,0.25,How your favorite celebs are voting during #ElectionDay: https://t.co/OWRZ0dyO0m https://t.co/OyC6vTclZ9
confusednyy,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
confusednyy,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
babydulce_maria,rebel2187,0.0,0.0,1.0,0.0,RT @rebel2187: Donald and Hillary made an appearance in US Gov today  https://t.co/zOJflct4WM
babydulce_maria,twitter,0.0,0.0,1.0,0.0,RT @rebel2187: Donald and Hillary made an appearance in US Gov today  https://t.co/zOJflct4WM
brodyb_17,BasebalIy,0.0,0.0,1.0,0.0,RT @BasebalIy: Hillary bunts
jadedswine,twitter,0.0,0.0,1.0,0.0,Hillary Clinton = unaccomplished to the power of 30.https://t.co/0VLlxxnsmP #draintheswamp https://t.co/Wvc2G2ik8v
CariThumel,kylegriffin1,0.6369,0.0,0.846,0.154,"RT @kylegriffin1: Clinton camp out w/ new behind-the-scenes vids of HRC, best may be Bill jumping up and down after the 1st debate: https:/"
CariThumel,,0.6369,0.0,0.846,0.154,"RT @kylegriffin1: Clinton camp out w/ new behind-the-scenes vids of HRC, best may be Bill jumping up and down after the 1st debate: https:/"
couchycraig,MagicRoyalty,0.3252,0.059,0.818,0.123,"RT @MagicRoyalty: Hillary doesn't want to #MAGA -- This makes Pepe sad.Please don't make Pepe sad, vote Trump.#ElectionDay https://t.c"
couchycraig,,0.3252,0.059,0.818,0.123,"RT @MagicRoyalty: Hillary doesn't want to #MAGA -- This makes Pepe sad.Please don't make Pepe sad, vote Trump.#ElectionDay https://t.c"
KylarMartin,twitter,0.0,0.0,1.0,0.0,Would rather have Wild Bill from the Green Mile in office than Hillary. https://t.co/ItfJfnPJvk
AbbyMartinM,endingthefed,0.0,0.0,1.0,0.0,"WATCH  First Podesta Linked to SATANIC Rituals, Now THIS Breaks About Hillary! https://t.co/fHHEqkFE51 https://t.co/AfxWFGlTb3"
robertlesliejr,BangYaBrainsOut,0.5719,0.0,0.748,0.252,RT @BangYaBrainsOut: if Hillary wins I'll PayPal everyone $100 that RTs this.
orBUMadBro,FrankLuntz,0.1571,0.091,0.792,0.117,RT @FrankLuntz: In case I wasn't clear enough from my previous tweets:Hillary Clinton will be the next President of the United States.  #
klarolinebonkai,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
klarolinebonkai,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
Miss_Shanae_,lynnyChap,0.3887,0.0,0.893,0.107,"RT @lynnyChap: casted my ballot for Hillary and friends on Friday but if you haven't already, today is the day! VOTE VOTE VOTE! "
TengennToppa,J4CKMULL,0.0,0.0,1.0,0.0,RT @J4CKMULL: Hillary Clinton really did the #MannequinChallenge on #ElectionDay https://t.co/DxtJuf0zG0
TengennToppa,twitter,0.0,0.0,1.0,0.0,RT @J4CKMULL: Hillary Clinton really did the #MannequinChallenge on #ElectionDay https://t.co/DxtJuf0zG0
SlavichMadi,WeLoveRobDyrdek,0.0,0.0,1.0,0.0,RT @WeLoveRobDyrdek: When you have to vote for Trump or Hillary #ElectionDay https://t.co/khWIuhyETH
SlavichMadi,vine,0.0,0.0,1.0,0.0,RT @WeLoveRobDyrdek: When you have to vote for Trump or Hillary #ElectionDay https://t.co/khWIuhyETH
rosetaddie,LaziestCanine,-0.1695,0.196,0.804,0.0,"RT @LaziestCanine: We don't want Trump, we don't want Hillary, we just want Cory back in the house"
valkgyria,sassytbh,0.0,0.0,1.0,0.0,RT @sassytbh: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/bqMEchufZd
valkgyria,twitter,0.0,0.0,1.0,0.0,RT @sassytbh: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/bqMEchufZd
DeathManagement,DrMartyFox,-0.296,0.121,0.879,0.0,RT @DrMartyFox: #ImVotingBecause We Must Stop DUAL #JUSTICEWhere #Deplorables Must Follow The #RuleOfLawWhile #Hillary &amp; Her Cronies
alexperns,iduitmann,0.5719,0.0,0.821,0.179,RT @iduitmann: joke's on Hillary if she wins. she'll have to sit at the desk Monica sat under.
racfink47,jamessmurray,0.3802,0.08,0.747,0.172,Screw Donald Trump and Hillary Clinton! @jamessmurray definitely has my vote cuz I believe in him
Mathiasian,SLandinSoCal,0.0,0.0,1.0,0.0,RT @SLandinSoCal: Does #Hillary have #Kuru? Contracted through #Canabalism. Symptoms mimic #Parkinsons. Would explain her inappropriate out
splash851851,JaredWyand,-0.7351,0.267,0.733,0.0,"RT @JaredWyand: WIKILEAKS RECAP#ImVotingBecause Hillary can't be allowed to lie, steal, &amp; cheat her way into the White House#ElectionFi"
stantheman3,YouTube,0.4084,0.0,0.767,0.233,VOTING AGAINST SATAN WORSHIPING HILLARY CLINTON 11/08/2016 https://t.co/5Z05hVYq5L via @YouTube
stantheman3,youtube,0.4084,0.0,0.767,0.233,VOTING AGAINST SATAN WORSHIPING HILLARY CLINTON 11/08/2016 https://t.co/5Z05hVYq5L via @YouTube
piercebboop,TheDonaldNews,0.627,0.0,0.708,0.292,RT @TheDonaldNews: LOOK AT CURRENT POPULAR VOTE!! TRUMP ==&gt;&gt; 6600  HILLARY===&gt;2043
MargaretMcgui16,worldnetdaily,0.516,0.0,0.836,0.164,"RT @worldnetdaily: CHURCH TAKES BOLD, ANTI-HILLARY STANCEPastor willing to give anyone a ride to polls, irrespective of vote https://t.co"
MargaretMcgui16,t,0.516,0.0,0.836,0.164,"RT @worldnetdaily: CHURCH TAKES BOLD, ANTI-HILLARY STANCEPastor willing to give anyone a ride to polls, irrespective of vote https://t.co"
reisegrrl1,charliekirk11,-0.5255,0.34,0.486,0.175,RT @charliekirk11: RT if you proudly rejected the criminal that is Hillary Clinton!
Brisxyda,Laughbook,-0.0191,0.089,0.911,0.0,RT @Laughbook: Trump and Hillary will never reach this level #electionday https://t.co/UqM6dObmZg
Brisxyda,twitter,-0.0191,0.089,0.911,0.0,RT @Laughbook: Trump and Hillary will never reach this level #electionday https://t.co/UqM6dObmZg
haugherin,NRich_5,0.0258,0.105,0.787,0.109,"RT @NRich_5: If Hillary Clinton takes an early lead tomorrow nobody stress out, its just the Trump supporters haven't got off work yet"
HanniaMorales1,twitter,-0.4939,0.222,0.696,0.082,Hillary: im not doing itThem: How bad do you want those votes? https://t.co/3lvQMPwvdW
NesUkijo,FalafelDad,-0.2617,0.089,0.911,0.0,RT @FalafelDad: When you can make billions by teaming up with Hillary but then you'd have to shake hands with a woman. https://t.co/O32PQPx
NesUkijo,t,-0.2617,0.089,0.911,0.0,RT @FalafelDad: When you can make billions by teaming up with Hillary but then you'd have to shake hands with a woman. https://t.co/O32PQPx
TheKidUnlifting,Saw_Insane,0.7579,0.0,0.667,0.333,RT @Saw_Insane: If Hillary Clinton wins I'm leaving America and going to the United States.
Ayethatsmera,CjayyTaughtHer,0.0,0.0,1.0,0.0,RT @CjayyTaughtHer: Trump Vs Hillary  https://t.co/e3XUMJbgFY
Ayethatsmera,twitter,0.0,0.0,1.0,0.0,RT @CjayyTaughtHer: Trump Vs Hillary  https://t.co/e3XUMJbgFY
DR_DRE_a,jacksfilms,0.8576,0.0,0.68,0.32,"RT @jacksfilms: ""If I win, I'm throwing you in jail!"" bellows Trump""Why?"" blushes Hillary""Because you're so sexy it's illegal""He then gr"
tlvrp_russia,therussophile,-0.5994,0.163,0.837,0.0,#Moscow #SaintPetersburg Jill Stein: we could slip into nuclear war in the blink of an eye if Hillary Clinton has  https://t.co/hfII9nUp2h
pithypisces,TeamTrump,0.7184,0.0,0.714,0.286,"RT @TeamTrump: Hillary only cares about power, money &amp; herself. @realDonaldTrump cares about YOU, the American people.https://t.co/vmaBF3"
NWONightmare,LatestAnonNews,0.0,0.0,1.0,0.0,"RT @LatestAnonNews: Hillary Clinton and her campaign met with @prioritiesUSA, which is against the law. #PodestaEmails34 https://t.co/B1Zfg"
NWONightmare,t,0.0,0.0,1.0,0.0,"RT @LatestAnonNews: Hillary Clinton and her campaign met with @prioritiesUSA, which is against the law. #PodestaEmails34 https://t.co/B1Zfg"
MiYeAmanda,LouisFarrakhan,0.2263,0.105,0.722,0.173,RT @LouisFarrakhan: You will find out that Hillary Clinton deceived you just like all of the rest before. They promise you everything and g
Wilshe467711,charliekirk11,-0.5255,0.34,0.486,0.175,RT @charliekirk11: RT if you proudly rejected the criminal that is Hillary Clinton!
DianeRainie1,farrightgregy,-0.6523,0.186,0.814,0.0,RT @farrightgregy: RT PhillyGOP: UPDATE: Ward 37-9 (North Philly): Poll workers handing out Hillary Lit INSIDE polling station. ILLEGAL #Vo
Razionnn,BangYaBrainsOut,0.5719,0.0,0.748,0.252,RT @BangYaBrainsOut: if Hillary wins I'll PayPal everyone $100 that RTs this.
DeloresVallot,aduanebrown,0.0258,0.1,0.795,0.105,"RT @aduanebrown: Democrats are going crazy. Hillary was supposed to shatter the glass ceiling tonight, looks like Trumps shattering the Dem"
AdrianConradie,MatthewKick,0.0,0.0,1.0,0.0,RT @MatthewKick: Trump vs Hillary #ElectionDay https://t.co/BRv1x2bYlB
AdrianConradie,twitter,0.0,0.0,1.0,0.0,RT @MatthewKick: Trump vs Hillary #ElectionDay https://t.co/BRv1x2bYlB
charles_tindol,charliekirk11,-0.5255,0.34,0.486,0.175,RT @charliekirk11: RT if you proudly rejected the criminal that is Hillary Clinton!
angiekelly4,PrisonPlanet,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
angiekelly4,twitter,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
Peraltafqw,ml,0.3182,0.134,0.63,0.236,Don't take life to seriously :) #nyvotes Hillary o Trump https://t.co/NTS4bGxIpA
phyllisinirmo,CloydRivers,-0.652,0.25,0.75,0.0,"RT @CloydRivers: Votin' for Hillary just because you don't like Trump, is like eatin' a turd just because you don't like broccoli. Merica."
lantetrain,ImKateCrawford,0.8309,0.0,0.72,0.28,RT @ImKateCrawford: #ElectionNight #Election2016 to all my American peeps for the love of sweet baby J get out and vote for Hillary!! #ImWi
echoezofsilence,jaureologist,-0.0516,0.207,0.591,0.202,RT @jaureologist: I DON'T CARE HOW MUCH Y'ALL HATE BOTH CANDIDATES YOU WILL VOTE FOR HILLARY WHETHER YOU LIKE IT OR NOT I REFUSE TO LET TRU
BrianRodd6,RealPika,0.4926,0.0,0.79,0.21,RT @RealPika: Pikachu would be better than Donald Trump and Hillary Clinton! https://t.co/Q5ZdbSHID2
BrianRodd6,twitter,0.4926,0.0,0.79,0.21,RT @RealPika: Pikachu would be better than Donald Trump and Hillary Clinton! https://t.co/Q5ZdbSHID2
Samasterrr,marwannafuq,0.7717,0.0,0.628,0.372,RT @marwannafuq: I hope Hillary Clinton helps black people the way black people are helping her https://t.co/trWnHY7M9J
Samasterrr,twitter,0.7717,0.0,0.628,0.372,RT @marwannafuq: I hope Hillary Clinton helps black people the way black people are helping her https://t.co/trWnHY7M9J
KenValliere,scottkutach,0.0,0.0,1.0,0.0,"RT @scottkutach: BREAKING:  CNN has just called Mexico, Syria, Iran, Saudi Arabia, Qatar &amp; Morocco for Hillary. #ElectionDay #MyVote2016"
hmay26,CloydRivers,0.0,0.0,1.0,0.0,"RT @CloydRivers: To everyone who wants to vote for Hillary just to keep Trump from becomin' President, watch this...https://t.co/TuUpD7Qgcg"
hmay26,amp,0.0,0.0,1.0,0.0,"RT @CloydRivers: To everyone who wants to vote for Hillary just to keep Trump from becomin' President, watch this...https://t.co/TuUpD7Qgcg"
doodlebug2102,umpire43,-0.8286,0.327,0.673,0.0,RT @umpire43: Machines in all battleground states are flipping votes to Hillary. Some are using fraction counting fraud. DEMAND A PAPER BAL
hillwarner,sassytbh,0.0,0.0,1.0,0.0,RT @sassytbh: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/bqMEchufZd
hillwarner,twitter,0.0,0.0,1.0,0.0,RT @sassytbh: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/bqMEchufZd
debra_bonanno,Vote3Fortrump,0.4404,0.0,0.775,0.225,RT @Vote3Fortrump: Leftist Hillary Supporters TOTALLY TRASHED Independence Hall https://t.co/V1rV5hXd9g https://t.co/ccVCGyDLYi
debra_bonanno,thefederalistpapers,0.4404,0.0,0.775,0.225,RT @Vote3Fortrump: Leftist Hillary Supporters TOTALLY TRASHED Independence Hall https://t.co/V1rV5hXd9g https://t.co/ccVCGyDLYi
TheGiantHogweed,clmazin,-0.8442,0.302,0.698,0.0,"RT @clmazin: ""Fail Bigly"" (2031) - Barry Pepper stars as failed Republican nominee Donald J. Trump in the story of his historic loss to Hil"
MostLikelyCunt,TheRealistMi,-0.6596,0.265,0.675,0.06,RT @TheRealistMi: Ppl died for you dumb ass ignorant ppl to vote and y'all keep saying how your not  Yea Hillary a liar but so are you.
shanda4real,ELLEmagazine,0.0,0.0,1.0,0.0,"RT @ELLEmagazine: Rihanna #ElectionDay outfit is everything, of course: https://t.co/nmAzf43qlb"
shanda4real,elle,0.0,0.0,1.0,0.0,"RT @ELLEmagazine: Rihanna #ElectionDay outfit is everything, of course: https://t.co/nmAzf43qlb"
Ky_serna5257,rebel2187,0.0,0.0,1.0,0.0,RT @rebel2187: Donald and Hillary made an appearance in US Gov today  https://t.co/zOJflct4WM
Ky_serna5257,twitter,0.0,0.0,1.0,0.0,RT @rebel2187: Donald and Hillary made an appearance in US Gov today  https://t.co/zOJflct4WM
YOCUMILA,chanddlerriggs,0.0,0.0,1.0,0.0,RT @chanddlerriggs: boys at my school: feminists are so triggered over everything lolme: i would rather have hillary than trumpboys at
BlazinHope,StarbucksSanae,0.2146,0.378,0.291,0.33,"@StarbucksSanae NO, DON'T LET TRUMP WIN, NO, DON'T LET HILLARY WIN! WE'RE SCREWED!"
FashBoyHeyGirl,refinery29,0.0,0.0,1.0,0.0,Rihanna Has A Message For All You Non-Voters https://t.co/XieHxg0ASm
casey____bug,twitter,0.5994,0.0,0.62,0.38,Oh my god people at me work likes hillary..fuck https://t.co/Mfyfqe74Zd
Moviewatcher21,worldnetdaily,0.0,0.0,1.0,0.0,RT @worldnetdaily: BALLOTS SWITCH TO HILLARY BEFORE VOTERS' EYESObama sends out DOJ monitors to 28 states https://t.co/6RIvNZcoZ2 https:/
Moviewatcher21,wnd,0.0,0.0,1.0,0.0,RT @worldnetdaily: BALLOTS SWITCH TO HILLARY BEFORE VOTERS' EYESObama sends out DOJ monitors to 28 states https://t.co/6RIvNZcoZ2 https:/
Givenchy_beauty,tharealversace,0.0,0.0,1.0,0.0,RT @tharealversace: REASONS WHY YOU HAVE TO VOTE FOR HILLARY #VOTEHILLARY  https://t.co/eLzD2pVSw1
Givenchy_beauty,twitter,0.0,0.0,1.0,0.0,RT @tharealversace: REASONS WHY YOU HAVE TO VOTE FOR HILLARY #VOTEHILLARY  https://t.co/eLzD2pVSw1
